Year,Make,Model,FCCid,Frequency,Modulation,Exploit,ExploitSource,Chipset
2020,GMC,Terrain,HYQ1AA,314.9,ASK/FSK,,,
2020,GMC,Terrain,HYQ1EA,433.92,ASK/FSK,,,
2020,GMC,Yukon,HYQ1AA,314.9,ASK/FSK,,,
2020,Honda,Accord,CWTWB1G0090,433.92,FSK,,,
2020,Honda,Civic,KR5V2X,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2020,Honda,Civic,KR5V2X V41,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2020,Honda,Civic,KR5V2X V44,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2020,Honda,Civic,MLBHLIK6-1TA,433.92,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,
2020,Honda,Clarity,KR5V2X,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2020,Honda,CR-V,KR5V2X V44,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2020,Honda,CR-V,MLBHLIK6-1TA,433.92,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,
2020,Honda,Fit,KR5V1X,313.55/314.15,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F2951X
2020,Honda,HR-V,KR5V1X,313.55/314.15,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F2951X
2020,Honda,HR-V,MLBHLIK6-1T,313.85,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,
2020,Honda,Insight,CWTWB1G0090,433.92,FSK,,,
2020,Honda,Odyssey,KR5V2X,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2020,Honda,Odyssey,KR5V2X V41,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2020,Honda,Passport,KR5T44,noRecord,XXX,,,
2020,Honda,Pilot,KR5T44,noRecord,XXX,,,
2020,Honda,Pilot,KR5V2X V44,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2020,Hyundai,Accent,NYOSYEC4TX1707,433.92,FSK,,,
2020,Hyundai,Elantra,OSLOKA-423T,433.92,FSK,,,
2020,Hyundai,Kona,OSLOKA-450T (OS),433.92,FSK,,,
2020,Hyundai,Kona,TQ8-FOB-4F19,433.92,FSK,,,
2020,Hyundai,Palisade,TQ8-FOB-4F29,433.92,FSK,,,
2020,Hyundai,Santa Fe,TQ8-FOB-4F19,433.92,FSK,,,
2020,Hyundai,Santa Fe,TQ8-FOB-4F30,433.92,FSK,,,
2020,Hyundai,Santa Fe,TQ8-RKE-4F39,433.92,FSK,,,
2020,Hyundai,Santa Fe,TQ8-RKE-4F41,433.92,FSK,,,
2020,Hyundai,Sonata,TQ8-RKE-4F25,433.92,FSK,Possible Rollback 2 Loose. Similar to TQ8-FOB-4F07 (RKE-4F07),,
2020,Hyundai,Sonata,TQ8-RKE-4F40,433.92,FSK,,,
2020,Hyundai,Tucson,TQ8-FOB-4F11,433.92,FSK,Possible Rollback 2 Loose. Similar to TQ8-FOB-4F07 (RKE-4F07),,
2020,Hyundai,Tucson,TQ8-RKE-4F25,433.92,FSK,Possible Rollback 2 Loose. Similar to TQ8-FOB-4F07 (RKE-4F07),,
2020,Hyundai,Veloster,SY5IGFGE04,433.92,FSK,,,
2020,Hyundai,Venue,SY5FD1GRGE03,noRecord,XXX,,,
2020,Infiniti,Q50,KR5TXN7,433.92,FSK,,,
2020,Infiniti,Q50,KR5TXN7 Continental: S180144713,433.92,FSK,,,
2020,Infiniti,Q60,KR5TXN7,433.92,FSK,,,
2020,Infiniti,Q60,KR5TXN7 Continental: S180144713,433.92,FSK,,,
2020,Infiniti,QX50,KR5TXN1,433.92,FSK,,,
2020,Infiniti,QX50,KR5TXN1 Continental: S180144701,433.92,FSK,,,
2020,Infiniti,QX60,KR5TXN7,433.92,FSK,,,
2020,Infiniti,QX60,KR5TXN7 Continental: S180144709,433.92,FSK,,,
2020,Infiniti,QX80,CWTWB1G744,433.92,FSK,,,
2020,Jeep,Cherokee,GQ4-53T,433.92,ASK,,,
2020,Jeep,Cherokee,GQ4-54T,433.92,ASK,,,
2020,Jeep,Compass,M3N-40821302,433.92,ASK,,,
2020,Jeep,Gladiator,OHT1130261,433.92,ASK/FSK,,,
2020,Jeep,Grand Cherokee,M3N-40821302,433.92,ASK,,,
2020,Jeep,Grand Cherokee SRT,M3N-40821302,433.92,ASK,,,
2020,Jeep,Renegade,M3N-40821302,433.92,ASK,,,
2020,Jeep,Wrangler,OHT1130261,433.92,ASK/FSK,,,
2020,Kia,Forte,CQOTD00660,433.92,FSK,,,
2020,Kia,Niro,TQ8-FOB-4F08,433.92,FSK,,,
2020,Kia,Optima,SY5JFFGE04,433.92,FSK,,,
2020,Kia,Optima,SY5JFRGE04,433.92,FSK,,,
2020,Kia,Rio,NYOSYEC4TX1611,433.92,FSK,,,
2020,Kia,Sedona,TQ8-RKE-4F37,433.92,FSK,,,
2020,Kia,Sorento,OSLOKA-910T,433.92,FSK,,,
2020,Kia,Sorento,TQ8-FOB-4F06,433.92,FSK,,,
2020,Kia,Soul,SY5SKFGE04,433.92,FSK,,,
2020,Kia,Soul,SY5SKRGE04,433.92,FSK,,,
2020,Kia,Stinger,TQ8-FOB-4F15,433.92,FSK,,,
2020,Kia,Stinger,TQ8-FOB-4F17,433.92,FSK,,,
2020,Kia,Telluride,TQ8-FOB-4F24,433.92,FSK,,,
2020,Lexus,GS350,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,IS300,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,IS350,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,LX570,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,NX200,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,NX200t,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,NX200T,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,NX300h,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,NX300,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,RC300,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,RC350,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,RX350,HYQ14FBB,312.1/314.35,FSK,,,
2020,Lexus,RX450h,HYQ14FBB,312.1/314.35,FSK,,,
2020,Lincoln,Aviator,M3N-A2C931426,902.375/903.425,FSK,,,
2020,Lincoln,Continental,M3N-A2C94078000,314.95/902.375/903.425,ASK/FSK,,,
2020,Lincoln,Corsair,M3N-A2C931426,902.375/903.425,FSK,,,
2020,Lincoln,MKC,M3N-A2C94078000,314.95/902.375/903.425,ASK/FSK,,,
2020,Lincoln,MKT,M3N5WY8609,315,ASK/FSK,,,
2020,Lincoln,MKZ,M3N-A2C94078000,314.95/902.375/903.425,ASK/FSK,,,
2020,Lincoln,Nautilus,M3N-A2C931426,902.375/903.425,FSK,,,
2020,Lincoln,Nautilus,M3N-A2C940780,903.375/903.425,FSK,,,
2020,Lincoln,Nautilus,M3N-A2C94078000,314.95/902.375/903.425,ASK/FSK,,,
2020,Lincoln,Navigator,M3N-A2C931426,902.375/903.425,FSK,,,
2020,Lincoln,Navigator,M3N-A2C940780,903.375/903.425,FSK,,,
2020,Lincoln,Navigator,M3N-A2C94078000,314.95/902.375/903.425,ASK/FSK,,,
2020,Mazda,3 Hatchback,WAZSKE11D01,315,FSK,,,
2020,Mazda,3,WAZSKE11D01,315,FSK,,,
2020,Mazda,6,WAZSKE13D03,315,FSK,Possible Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,
2020,Mazda,CX-30,WAZSKE11D01,315,FSK,,,
2020,Mazda,CX-3,WAZSKE13D01,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F7953PC
2020,Mazda,CX-3,WAZSKE13D02,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP A2V25
2020,Mazda,CX-5,WAZSKE13D03,315,FSK,Possible Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,
2020,Mazda,CX-9,WAZSKE13D03,315,FSK,Possible Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,
2020,Mitsubishi,Eclipse Cross,OUCGHR-M013,315,FSK,,,
2020,Mitsubishi,Mirage,OUCGHR-M013,315,FSK,,,
2020,Mitsubishi,Outlander,OUC644M-KEY-N,315,FSK,,,
2020,Mitsubishi,Outlander Sport,OUC644M-KEY-N,315,FSK,,,
2020,Nissan,Altima,KR5TXN1,433.92,FSK,,,
2020,Nissan,Altima,KR5TXN4 Continental: S180144803,433.92,FSK,,,
2020,Nissan,Armada,CWTWB1G744,433.92,FSK,,,
2020,Nissan,Armada,CWTWB1U787,433.92,FSK,,,
2020,Nissan,Armada,CWTWB1U825 / CWTWB1U773,noRecord,XXX,,,
2020,Nissan,Kicks,KR5TXN1,433.92,FSK,,,
2020,Nissan,Kicks,KR5TXN3,433.92,FSK,,,
2020,Nissan,Maxima,KR5TXN7,433.92,FSK,,,
2020,Nissan,Murano,KR5TXN7,433.92,FSK,,,
2020,Nissan,Pathfinder,KR5TXN7,433.92,FSK,,,
2020,Nissan,Rogue,CWTWB1G767,433.92,FSK,,,
2020,Nissan,Rogue,KR5S180144106 Continental: S180144110,433.92,FSK,,,
2020,Nissan,Rogue,KR5TXN1,433.92,FSK,,,
2020,Nissan,Rogue,KR5TXN3,433.92,FSK,,,
2020,Nissan,Rogue,KR5TXN4,433.92,FSK,,,
2020,Nissan,Sentra,KR5TXN1,433.92,FSK,,,
2020,Nissan,Sentra,KR5TXN4 Continental: S180144803,433.92,FSK,,,
2020,Nissan,Titan,KR5TXN7,433.92,FSK,,,
2020,Nissan,Versa,KR5TXN1,433.92,FSK,,,
2020,Nissan,Versa,KR5TXN4 Continental: S180144803,433.92,FSK,,,
2020,Subaru,Ascent,HYQ14AHK,433.92,FSK,,,
2020,Subaru,Forester,HYQ14AHK,433.92,FSK,,,
2020,Subaru,Impreza,HYQ14AHK,433.92,FSK,,,
2020,Subaru,Legacy,HYQ14AHK,433.92,FSK,,,
2020,Subaru,Outback,HYQ14AHK,433.92,FSK,,,
2020,Subaru,STI,HYQ14AHK,433.92,FSK,,,
2020,Subaru,WRX,HYQ14AHK,433.92,FSK,,,
2020,Subaru,XV Crosstrek,HYQ14AHK,433.92,FSK,,,
2020,Toyota,4Runner,HYQ12BBY,314.35,ASK,,,
2020,Toyota,4Runner,HYQ12BDM,312.1/314.35,FSK,,,
2020,Toyota,4Runner,HYQ14FBA,312.1/314.35,FSK,,,
2020,Toyota,Camry,HYQ12BFB,312.1/314.35,FSK,,,
2020,Toyota,Camry,HYQ14FBC,312.1/314.35,FSK,,,
2020,Toyota,Corolla,HYQ12BFB,312.1/314.35,FSK,,,
2020,Toyota,Prius C,HYQ12BDM,312.1/314.35,FSK,,,
2020,Toyota,Prius,HYQ14FBC,312.1/314.35,FSK,,,
2020,Toyota,RAV4,GQ4-73T,312.1/314.35,FSK,,,
2020,Toyota,RAV4,HYQ12BFW,312.1/314.35,FSK,,,
2020,Toyota,RAV4,HYQ14FBC,312.1/314.35,FSK,,,
2020,Toyota,Sequoia,GQ4-52T,312.1/314.35,FSK,,,
2020,Toyota,Sequoia,HYQ14FBA,312.1/314.35,FSK,,,
2020,Toyota,Sienna,GQ43VT20T,315,ASK,,,
2020,Toyota,Sienna,HYQ14ADR,314.35,FSK,,,
2020,Toyota,Tacoma,HYQ12BDP,314.35,ASK,,,
2020,Toyota,Tacoma,HYQ14FBA,312.1/314.35,FSK,,,
2020,Toyota,Tundra,GQ4-52T,312.1/314.35,FSK,,,
2020,Toyota,Tundra,HYQ14FBA,312.1/314.35,FSK,,,
2020,Toyota,Yaris iA,WAZSKE13D02,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP A2V25
2021,Acura,ILX,KR580399900,924/924.6,FSK,,,
2021,Acura,ILX,KR5V2X / KR5V21,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2021,Acura,RDX,KR580399900,924/924.6,FSK,,,
2021,Acura,RDX,KR5T21,noRecord,XXX,,,
2021,Acura,TLX,KR5T21,noRecord,XXX,,,
2021,Acura,TLX,KR5V2X / KR5V21,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2021,Buick,Enclave,HYQ4EA,433.92,ASK/FSK,,,
2021,Buick,Encore,HYQ4EA,433.92,ASK/FSK,,,
2021,Buick,Regal,HYQ4EA,433.92,ASK/FSK,,,
2021,Cadillac,CT4,YG0G20TB1,noRecord,XXX,,,
2021,Cadillac,CT5,YG0G20TB1,noRecord,XXX,,,
2021,Cadillac,Escalade,YG0G20TB1,noRecord,XXX,,,
2021,Cadillac,XT4,HYQ2ES,433.92,ASK/FSK,,,
2021,Cadillac,XT5,HYQ2EB,433.92,ASK/FSK,,,
2021,Cadillac,XT5,HYQ2ES,433.92,ASK/FSK,,,
2021,Cadillac,XT6,HYQ2EB,433.92,ASK/FSK,,,
2021,Cadillac,XT6,HYQ2ES,433.92,ASK/FSK,,,
2021,Chevrolet,Blazer,HYQ4EA,433.92,ASK/FSK,,,
2021,Chevrolet,Camaro,HYQ4EA,433.92,ASK/FSK,,,
2021,Chevrolet,Colorado,M3N-32337100,314.9,ASK,,,
2021,Chevrolet,Equinox,HYQ4AA,314.9,ASK/FSK,,,
2021,Chevrolet,Express,OUC60270 / OUC60221,315,ASK,,,
2021,Chevrolet,Malibu,HYQ4EA,433.92,ASK/FSK,,,
2021,Chevrolet,Savana,OUC60270 / OUC60221,315,ASK,,,
2021,Chevrolet,Silverado,HYQ1EA,433.92,ASK/FSK,,,
2021,Chevrolet,Spark,HYQ4AA,314.9,ASK/FSK,,,
2021,Chevrolet,Suburban,HUFGM2718,noRecord,XXX,,,
2021,Chevrolet,Tahoe,HUFGM2718,noRecord,XXX,,,
2021,Chevrolet,Trailblazer,HYQ4EA,433.92,ASK/FSK,,,
2021,Chevrolet,Trailblazer,LXP-T004,433.92,ASK,,,
2021,Chevrolet,Trax,HYQ4AA,314.9,ASK/FSK,,,
2021,Chrysler,300,M3N-40821302,433.92,ASK,,,
2021,Chrysler,Pacifica,M3N-97395900,433.92,ASK/FSK,,,
2021,Chrysler,Voyager,M3N-97395900,433.92,ASK/FSK,,,
2021,Dodge,Challenger,M3N-40821302,433.92,ASK,,,
2021,Dodge,Challenger SRT,M3M-40821302,433.92,FSK,,typo; should be m3n,
2021,Dodge,Charger,M3N-40821302,433.92,ASK,,,
2021,Dodge,Charger SRT,M3M-40821302,433.92,FSK,,typo; should be m3n,
2021,Dodge,Durango,M3N-40821302,433.92,ASK,,,
2021,Dodge,Durango SRT Smart ,M3N-40821302,433.92,ASK,,,
2021,Dodge,Ram 1500,GQ4-53T,433.92,ASK,,,
2021,Dodge,Ram 1500,OHT-4882056,433.92,ASK,,,
2021,Dodge,Ram 2500,GQ4-76T,433.92,ASK/FSK,,,
2021,Dodge,Ram 3500,GQ4-76T,433.92,ASK/FSK,,,
2021,Dodge,Ram 4500,GQ4-76T,433.92,ASK/FSK,,,
2021,Dodge,Ram 5500,GQ4-76T,433.92,ASK/FSK,,,
2021,Dodge,Ram,GQ4-53T,433.92,ASK,,,
2021,Ford,Bronco,M3N-A2C93142300,314.95,FSK,,,
2021,Ford,Bronco,M3N-A2C931426,902.375/903.425,FSK,,,
2021,Ford,Bronco,M3N-A2C93142600,902.375/903.425,FSK,,,
2021,Ford,Bronco,N5F-A08TAA,314.95,ASK,,,
2021,Ford,Bronco,N5F-A08TDA,902.375/903.425,FSK,,,
2021,Ford,EcoSport,M3N-A2C93142300,314.95,FSK,,,
2021,Ford,EcoSport,N5F-A08TAA,314.95,ASK,,,
2021,Ford,Edge,M3N-A2C93142300,314.95,FSK,,,
2021,Ford,Edge,M3N-A2C93142600,902.375/903.425,FSK,,,
2021,Ford,Edge ST,M3N-A2C931426,902.375/903.425,FSK,,,
2021,Ford,Escape,M3N-A2C931423,314.95,FSK,,,
2021,Ford,Escape,M3N-A2C93142300,314.95,FSK,,,
2021,Ford,Escape,M3N-A2C931426,902.375/903.425,FSK,,,
2021,Ford,Escape,N5F-A08TAA,314.95,ASK,,,
2021,Ford,Expedition,M3N-A2C931423,314.95,FSK,,,
2021,Ford,Expedition,M3N-A2C931426,902.375/903.425,FSK,,,
2021,Ford,Expedition,M3N-A2C93142600,902.375/903.425,FSK,,,
2021,Ford,Explorer,M3N-A2C931423,314.95,FSK,,,
2021,Ford,Explorer,M3N-A2C93142300,314.95,FSK,,,
2021,Ford,Explorer,M3N-A2C931426,902.375/903.425,FSK,,,
2021,Ford,Explorer,M3N-A2C93142600,902.375/903.425,FSK,,,
2021,Ford,Explorer,N5F-A08TAA,314.95,ASK,,,
2021,Ford,Explorer ST,M3N-A2C931426,902.375/903.425,FSK,,,
2021,Ford,F150,M3N-A2C93142300,314.95,FSK,,,
2021,Ford,F150,M3N-A2C93142600,902.375/903.425,FSK,,,
2021,Ford,F150,N5F-A08TAA,314.95,ASK,,,
2021,Ford,F150,N5F-A08TDA,902.375/903.425,FSK,,,
2021,Ford,F250,M3N-A2C93142300,314.95,FSK,,,
2021,Ford,F250,M3N-A2C93142600,902.375/903.425,FSK,,,
2021,Ford,F250,N5F-A08TAA,314.95,ASK,,,
2021,Ford,F250,N5F-A08TDA,902.375/903.425,FSK,,,
2021,Ford,F350,M3N-A2C93142300,314.95,FSK,,,
2021,Ford,F350,M3N-A2C93142600,902.375/903.425,FSK,,,
2021,Ford,F350,N5F-A08TAA,314.95,ASK,,,
2021,Ford,F350,N5F-A08TDA,902.375/903.425,FSK,,,
2021,Ford,F450,M3N-A2C93142300,314.95,FSK,,,
2021,Ford,F450,M3N-A2C93142600,902.375/903.425,FSK,,,
2021,Ford,F450,N5F-A08TAA,314.95,ASK,,,
2021,Ford,F450,N5F-A08TDA,902.375/903.425,FSK,,,
2021,Ford,F550,M3N-A2C93142300,314.95,FSK,,,
2021,Ford,F550,M3N-A2C93142600,902.375/903.425,FSK,,,
2021,Ford,F550,N5F-A08TAA,314.95,ASK,,,
2021,Ford,F550,N5F-A08TDA,902.375/903.425,FSK,,,
2021,Ford,Fusion,M3N-A2C93142300,314.95,FSK,,,
2021,Ford,Fusion,M3N-A2C93142600,902.375/903.425,FSK,,,
2021,Ford,Maverick,M3N-A2C93142300,314.95,FSK,,,
2021,Ford,Maverick,N5F-A08TAA,314.95,ASK,,,
2021,Ford,Mustang,M3N-A2C931423,314.95,FSK,,,
2021,Ford,Mustang,M3N-A2C93142300,314.95,FSK,,,
2021,Ford,Mustang,M3N-A2C931426,902.375/903.425,FSK,,,
2021,Ford,Mustang,M3N-A2C93142600,902.375/903.425,FSK,,,
2021,Ford,Ranger,M3N-A2C93142300,314.95,FSK,,,
2021,Ford,Ranger,N5F-A08TDA,902.375/903.425,FSK,,,
2021,Ford,Ranger STX,N5F-A08TAA,314.95,ASK,,,
2021,Ford,Transit,N5F-A08TAA,314.95,ASK,,,
2021,GMC,Acadia,HYQ1EA,433.92,ASK/FSK,,,
2021,GMC,Canyon,M3N-32337100,314.9,ASK,,,
2021,GMC,Canyon,M3N32337100,314.9,ASK,,,
2021,GMC,Terrain,HYQ1AA,314.9,ASK/FSK,,,
2021,GMC,Yukon,YG0G21TB2,noRecord,XXX,,,
2021,Honda,Accord,CWTWB1G0090,433.92,FSK,,,
2021,Honda,Civic,KR5V2X,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2021,Honda,Civic,KR5V2X V44,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2021,Honda,Civic,MLBHLIK6-1TA,433.92,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,
2021,Honda,Clarity,KR5V2X,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2021,Honda,CR-V,KR5V2X V44,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2021,Honda,HR-V,KR5V1X,313.55/314.15,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F2951X
2021,Honda,HR-V,MLBHLIK6-1T,313.85,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,
2021,Honda,Odyssey,KR5T4X,433.66/434.18,FSK,,,
2021,Honda,Passport,KR5T44,noRecord,XXX,,,
2021,Honda,Pilot,KR5T44,noRecord,XXX,,,
2021,Honda,Pilot,KR5V2X V44,433.66/434.18,FSK,Replay attack (Might be Rollback 5 Strict),https://www.rtl-sdr.com/opening-and-starting-honda-civic-vehicles-with-a-hackrf-replay-attack/,
2021,Hyundai,Accent,NYOSYEC4TX1707,433.92,FSK,,,
2021,Hyundai,Kona,OSLOKA-450T (OS),433.92,FSK,,,
2021,Hyundai,Kona,TQ8-FOB-4F19,433.92,FSK,,,
2021,Hyundai,Palisade,TQ8-FOB-4F29,433.92,FSK,,,
2021,Hyundai,Santa Fe,TQ8-RKE-4F41,433.92,FSK,,,
2021,Hyundai,Tucson,TQ8-FOB-4F11,433.92,FSK,Possible Rollback 2 Loose. Similar to TQ8-FOB-4F07 (RKE-4F07),,
2021,Hyundai,Tucson,TQ8-RKE-4F25,433.92,FSK,Possible Rollback 2 Loose. Similar to TQ8-FOB-4F07 (RKE-4F07),,
2021,Hyundai,Veloster,SY5IGFGE04,433.92,FSK,,,
2021,Hyundai,Venue,SY5FD1GRGE03,noRecord,XXX,,,
2021,Infiniti,Q50,KR5TXN7,433.92,FSK,,,
2021,Infiniti,Q50,KR5TXN7 Continental: S180144713,433.92,FSK,,,
2021,Infiniti,Q60,KR5TXN7,433.92,FSK,,,
2021,Infiniti,Q60,KR5TXN7 Continental: S180144713,433.92,FSK,,,
2021,Infiniti,QX50,KR5TXN1,433.92,FSK,,,
2021,Infiniti,QX80,CWTWB1G744,433.92,FSK,,,
2021,Jeep,Cherokee,GQ4-53T,433.92,ASK,,,
2021,Jeep,Cherokee,GQ4-54T,433.92,ASK,,,
2021,Jeep,Compass,M3N-40821302,433.92,ASK,,,
2021,Jeep,Gladiator,OHT1130261,433.92,ASK/FSK,,,
2021,Jeep,Grand Cherokee L,M3NWXF0B1,noRecord,XXX,,,
2021,Jeep,Grand Cherokee,M3N-40821302,433.92,ASK,,,
2021,Jeep,Grand Cherokee SRT,M3N-40821302,433.92,ASK,,,
2021,Jeep,Grand Wagoneer,M3NWXF0B1,noRecord,XXX,,,
2021,Jeep,Renegade,M3N-40821302,433.92,ASK,,,
2021,Jeep,Wagoneer,M3NWXF0B1,noRecord,XXX,,,
2021,Jeep,Wrangler,OHT1130261,433.92,ASK/FSK,,,
2021,Kia,Forte,CQOTD00660,433.92,FSK,,,
2021,Kia,Rio,NYOSYEC4TX1611,433.92,FSK,,,
2021,Kia,Soul,SY5SKRGE04,433.92,FSK,,,
2021,Kia,Sportage,TQ8-FOB-4F24,433.92,FSK,,,
2021,Kia,Sportage,TQ8-RKE-4F42,433.92,FSK,,,
2021,Kia,Stinger,TQ8-FOB-4F15,433.92,FSK,,,
2021,Kia,Stinger,TQ8-FOB-4F17,433.92,FSK,,,
2021,Lincoln,Aviator,M3N-A2C931426,902.375/903.425,FSK,,,
2021,Lincoln,Corsair,M3N-A2C931426,902.375/903.425,FSK,,,
2021,Lincoln,MKC,M3N-A2C94078000,314.95/902.375/903.425,ASK/FSK,,,
2021,Lincoln,MKZ,M3N-A2C94078000,314.95/902.375/903.425,ASK/FSK,,,
2021,Lincoln,Nautilus,M3N-A2C931426,902.375/903.425,FSK,,,
2021,Lincoln,Nautilus,M3N-A2C94078000,314.95/902.375/903.425,ASK/FSK,,,
2021,Lincoln,Navigator,M3N-A2C931426,902.375/903.425,FSK,,,
2021,Lincoln,Navigator,M3N-A2C940780,903.375/903.425,FSK,,,
2021,Mazda,3,WAZSKE11D01,315,FSK,,,
2021,Mazda,CX-30,WAZSKE11D01,315,FSK,,,
2021,Mazda,CX-5,WAZSKE13D03,315,FSK,Possible Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,
2021,Nissan,Altima,KR5TXN1,433.92,FSK,,,
2021,Nissan,Altima,KR5TXN4 Continental: S180144803,433.92,FSK,,,
2021,Nissan,Armada,CWTWB1U825 / CWTWB1U773,noRecord,XXX,,,
2021,Nissan,Kicks,KR5TXN1,433.92,FSK,,,
2021,Nissan,Kicks,KR5TXN3,433.92,FSK,,,
2021,Nissan,Maxima,KR5TXN7,433.92,FSK,,,
2021,Nissan,Murano,KR5TXN7,433.92,FSK,,,
2021,Nissan,Pathfinder,KR5TXN7,433.92,FSK,,,
2021,Nissan,Rogue,KR5TXN1,433.92,FSK,,,
2021,Nissan,Rogue,KR5TXN4,433.92,FSK,,,
2021,Nissan,Sentra,KR5TXN1,433.92,FSK,,,
2021,Nissan,Sentra,KR5TXN4 Continental: S180144803,433.92,FSK,,,
2021,Nissan,Titan,KR5TXN7,433.92,FSK,,,
2021,Nissan,Versa,KR5TXN1,433.92,FSK,,,
2021,Nissan,Versa,KR5TXN4 Continental: S180144803,433.92,FSK,,,
2021,Subaru,Ascent,HYQ14AHK,433.92,FSK,,,
2021,Subaru,Forester,HYQ14AHK,433.92,FSK,,,
2021,Subaru,Impreza,HYQ14AHK,433.92,FSK,,,
2021,Subaru,Legacy,HYQ14AHK,433.92,FSK,,,
2021,Subaru,Outback,HYQ14AHK,433.92,FSK,,,
2021,Toyota,4Runner,HYQ12BDM,312.1/314.35,FSK,,,
2021,Toyota,4Runner,HYQ14FBA,312.1/314.35,FSK,,,
2021,Toyota,4Runner,HYQ14FBB,312.1/314.35,FSK,,,
